FCCODE,NAME,TOWN,FTC,FVNO,FVDATE,DESCRIP,CREDIT,DEBIT,INVDATE,SHCODE
9999,CASH SALES A/C,,SI,1469,10/05/2019,To Credit Sales,0.00,1548.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1470,10/05/2019,To Credit Sales,0.00,2176.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1471,10/05/2019,To Credit Sales,0.00,635.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1472,10/05/2019,To Credit Sales,0.00,3438.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1473,10/05/2019,To Credit Sales,0.00,2030.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1474,10/05/2019,To Credit Sales,0.00,2876.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1475,10/05/2019,To Credit Sales,0.00,3451.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1476,10/05/2019,To Credit Sales,0.00,1794.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1477,10/05/2019,To Credit Sales,0.00,850.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1478,10/05/2019,To Credit Sales,0.00,146.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1479,10/05/2019,To Credit Sales,0.00,660.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1480,10/05/2019,To Credit Sales,0.00,253.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1481,10/05/2019,To Credit Sales,0.00,372.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1482,10/05/2019,To Credit Sales,0.00,2687.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1483,10/05/2019,To Credit Sales,0.00,769.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1484,10/05/2019,To Credit Sales,0.00,536.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1485,10/05/2019,To Credit Sales,0.00,126.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1486,10/05/2019,To Credit Sales,0.00,509.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1487,10/05/2019,To Credit Sales,0.00,332.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1488,10/05/2019,To Credit Sales,0.00,756.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1489,10/05/2019,To Credit Sales,0.00,274.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1490,10/05/2019,To Credit Sales,0.00,2370.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1491,10/05/2019,To Credit Sales,0.00,471.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1492,10/05/2019,To Credit Sales,0.00,627.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1493,10/05/2019,To Credit Sales,0.00,4546.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1494,10/05/2019,To Credit Sales,0.00,1357.00,10/05/2019,A005
9999,CASH SALES A/C,,SI,1495,11/05/2019,To Credit Sales,0.00,1190.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1496,11/05/2019,To Credit Sales,0.00,2614.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1497,11/05/2019,To Credit Sales,0.00,382.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1498,11/05/2019,To Credit Sales,0.00,571.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1499,11/05/2019,To Credit Sales,0.00,412.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1500,11/05/2019,To Credit Sales,0.00,650.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1501,11/05/2019,To Credit Sales,0.00,683.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1502,11/05/2019,To Credit Sales,0.00,332.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1503,11/05/2019,To Credit Sales,0.00,229.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1504,11/05/2019,To Credit Sales,0.00,396.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1505,11/05/2019,To Credit Sales,0.00,964.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1506,11/05/2019,To Credit Sales,0.00,397.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1507,11/05/2019,To Credit Sales,0.00,1557.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1508,11/05/2019,To Credit Sales,0.00,324.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1509,11/05/2019,To Credit Sales,0.00,175.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1510,11/05/2019,To Credit Sales,0.00,1313.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1511,11/05/2019,To Credit Sales,0.00,422.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1512,11/05/2019,To Credit Sales,0.00,388.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1513,11/05/2019,To Credit Sales,0.00,251.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1514,11/05/2019,To Credit Sales,0.00,850.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1515,11/05/2019,To Credit Sales,0.00,1288.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1516,11/05/2019,To Credit Sales,0.00,2727.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1517,11/05/2019,To Credit Sales,0.00,255.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1518,11/05/2019,To Credit Sales,0.00,1267.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1519,11/05/2019,To Credit Sales,0.00,722.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1520,11/05/2019,To Credit Sales,0.00,669.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1521,11/05/2019,To Credit Sales,0.00,648.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1522,11/05/2019,To Credit Sales,0.00,1689.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1523,11/05/2019,To Credit Sales,0.00,667.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1524,11/05/2019,To Credit Sales,0.00,1233.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1525,11/05/2019,To Credit Sales,0.00,327.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1526,11/05/2019,To Credit Sales,0.00,425.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1527,11/05/2019,To Credit Sales,0.00,254.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1528,11/05/2019,To Credit Sales,0.00,523.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1529,11/05/2019,To Credit Sales,0.00,120.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1530,11/05/2019,To Credit Sales,0.00,865.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1531,11/05/2019,To Credit Sales,0.00,652.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1532,11/05/2019,To Credit Sales,0.00,758.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1533,11/05/2019,To Credit Sales,0.00,498.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1534,11/05/2019,To Credit Sales,0.00,1253.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1535,11/05/2019,To Credit Sales,0.00,539.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1536,11/05/2019,To Credit Sales,0.00,563.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1537,11/05/2019,To Credit Sales,0.00,649.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1538,11/05/2019,To Credit Sales,0.00,642.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1539,11/05/2019,To Credit Sales,0.00,449.00,11/05/2019,A005
9999,CASH SALES A/C,,SI,1540,13/05/2019,To Credit Sales,0.00,582.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1541,12/05/2019,To Credit Sales,0.00,2057.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1542,12/05/2019,To Credit Sales,0.00,172.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1543,12/05/2019,To Credit Sales,0.00,2909.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1544,12/05/2019,To Credit Sales,0.00,556.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1545,12/05/2019,To Credit Sales,0.00,150.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1546,12/05/2019,To Credit Sales,0.00,1294.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1547,12/05/2019,To Credit Sales,0.00,1589.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1548,12/05/2019,To Credit Sales,0.00,786.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1549,12/05/2019,To Credit Sales,0.00,1288.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1550,12/05/2019,To Credit Sales,0.00,572.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1551,12/05/2019,To Credit Sales,0.00,400.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1552,12/05/2019,To Credit Sales,0.00,179.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1553,12/05/2019,To Credit Sales,0.00,2041.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1554,12/05/2019,To Credit Sales,0.00,1158.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1555,12/05/2019,To Credit Sales,0.00,496.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1556,12/05/2019,To Credit Sales,0.00,516.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1557,12/05/2019,To Credit Sales,0.00,265.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1558,12/05/2019,To Credit Sales,0.00,915.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1559,12/05/2019,To Credit Sales,0.00,183.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1560,12/05/2019,To Credit Sales,0.00,393.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1561,12/05/2019,To Credit Sales,0.00,1408.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1562,12/05/2019,To Credit Sales,0.00,373.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1563,12/05/2019,To Credit Sales,0.00,215.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1564,13/05/2019,To Credit Sales,0.00,5463.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1565,12/05/2019,To Credit Sales,0.00,174.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1566,12/05/2019,To Credit Sales,0.00,1350.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1567,12/05/2019,To Credit Sales,0.00,141.00,12/05/2019,A005
9999,CASH SALES A/C,,SI,1568,13/05/2019,To Credit Sales,0.00,754.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1569,13/05/2019,To Credit Sales,0.00,2208.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1570,13/05/2019,To Credit Sales,0.00,473.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1571,13/05/2019,To Credit Sales,0.00,1052.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1572,13/05/2019,To Credit Sales,0.00,473.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1573,13/05/2019,To Credit Sales,0.00,467.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1574,13/05/2019,To Credit Sales,0.00,533.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1575,13/05/2019,To Credit Sales,0.00,885.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1576,13/05/2019,To Credit Sales,0.00,633.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1577,13/05/2019,To Credit Sales,0.00,1105.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1578,13/05/2019,To Credit Sales,0.00,310.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1579,13/05/2019,To Credit Sales,0.00,2647.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1580,13/05/2019,To Credit Sales,0.00,1310.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1581,13/05/2019,To Credit Sales,0.00,238.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1582,13/05/2019,To Credit Sales,0.00,340.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1583,13/05/2019,To Credit Sales,0.00,1006.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1584,13/05/2019,To Credit Sales,0.00,357.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1585,13/05/2019,To Credit Sales,0.00,500.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1586,13/05/2019,To Credit Sales,0.00,786.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1587,13/05/2019,To Credit Sales,0.00,314.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1588,13/05/2019,To Credit Sales,0.00,331.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1589,13/05/2019,To Credit Sales,0.00,1531.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1590,13/05/2019,To Credit Sales,0.00,821.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1591,13/05/2019,To Credit Sales,0.00,591.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1592,13/05/2019,To Credit Sales,0.00,521.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1593,13/05/2019,To Credit Sales,0.00,670.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1594,13/05/2019,To Credit Sales,0.00,1453.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1595,13/05/2019,To Credit Sales,0.00,950.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1596,13/05/2019,To Credit Sales,0.00,1833.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1597,13/05/2019,To Credit Sales,0.00,6419.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1598,13/05/2019,To Credit Sales,0.00,1836.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1599,13/05/2019,To Credit Sales,0.00,1953.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1600,13/05/2019,To Credit Sales,0.00,1020.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1601,13/05/2019,To Credit Sales,0.00,4656.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1602,13/05/2019,To Credit Sales,0.00,7128.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1603,13/05/2019,To Credit Sales,0.00,506.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1604,13/05/2019,To Credit Sales,0.00,2657.00,13/05/2019,A005
9999,CASH SALES A/C,,SI,1605,14/05/2019,To Credit Sales,0.00,2487.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1606,14/05/2019,To Credit Sales,0.00,585.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1607,14/05/2019,To Credit Sales,0.00,4293.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1608,14/05/2019,To Credit Sales,0.00,1229.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1609,14/05/2019,To Credit Sales,0.00,962.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1610,14/05/2019,To Credit Sales,0.00,415.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1611,14/05/2019,To Credit Sales,0.00,1690.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1612,14/05/2019,To Credit Sales,0.00,953.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1613,14/05/2019,To Credit Sales,0.00,855.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1614,14/05/2019,To Credit Sales,0.00,349.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1615,14/05/2019,To Credit Sales,0.00,1292.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1616,14/05/2019,To Credit Sales,0.00,457.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1617,14/05/2019,To Credit Sales,0.00,154.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1618,14/05/2019,To Credit Sales,0.00,1280.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1619,14/05/2019,To Credit Sales,0.00,61.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1620,14/05/2019,To Credit Sales,0.00,239.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1621,14/05/2019,To Credit Sales,0.00,785.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1622,14/05/2019,To Credit Sales,0.00,384.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1623,14/05/2019,To Credit Sales,0.00,276.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1624,14/05/2019,To Credit Sales,0.00,467.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1625,14/05/2019,To Credit Sales,0.00,568.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1626,14/05/2019,To Credit Sales,0.00,928.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1627,14/05/2019,To Credit Sales,0.00,288.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1628,14/05/2019,To Credit Sales,0.00,981.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1629,14/05/2019,To Credit Sales,0.00,258.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1630,14/05/2019,To Credit Sales,0.00,662.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1631,14/05/2019,To Credit Sales,0.00,234.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1632,14/05/2019,To Credit Sales,0.00,445.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1633,14/05/2019,To Credit Sales,0.00,201.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1634,14/05/2019,To Credit Sales,0.00,1372.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1635,14/05/2019,To Credit Sales,0.00,1902.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1636,14/05/2019,To Credit Sales,0.00,848.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1637,14/05/2019,To Credit Sales,0.00,615.00,14/05/2019,A005
9999,CASH SALES A/C,,SI,1638,15/05/2019,To Credit Sales,0.00,174.00,15/05/2019,A005
9999,CASH SALES A/C,,SI,1639,15/05/2019,To Credit Sales,0.00,150.00,15/05/2019,A005
9999,CASH SALES A/C,,SI,1640,15/05/2019,To Credit Sales,0.00,920.00,15/05/2019,A005
9999,CASH SALES A/C,,SI,1641,15/05/2019,To Credit Sales,0.00,539.00,15/05/2019,A005
9999,CASH SALES A/C,,SI,1642,15/05/2019,To Credit Sales,0.00,685.00,15/05/2019,A005
9999,CASH SALES A/C,,SI,1643,15/05/2019,To Credit Sales,0.00,172.00,15/05/2019,A005
9999,CASH SALES A/C,,SI,1644,15/05/2019,To Credit Sales,0.00,1457.00,15/05/2019,A005
9999,CASH SALES A/C,,SI,1645,15/05/2019,To Credit Sales,0.00,637.00,15/05/2019,A005
9999,CASH SALES A/C,,SI,1646,16/05/2019,To Credit Sales,0.00,331.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1647,16/05/2019,To Credit Sales,0.00,382.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1648,16/05/2019,To Credit Sales,0.00,767.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1649,16/05/2019,To Credit Sales,0.00,530.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1650,16/05/2019,To Credit Sales,0.00,319.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1651,16/05/2019,To Credit Sales,0.00,691.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1652,16/05/2019,To Credit Sales,0.00,3030.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1653,16/05/2019,To Credit Sales,0.00,1575.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1654,16/05/2019,To Credit Sales,0.00,402.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1655,16/05/2019,To Credit Sales,0.00,623.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1656,16/05/2019,To Credit Sales,0.00,459.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1657,16/05/2019,To Credit Sales,0.00,357.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1658,16/05/2019,To Credit Sales,0.00,246.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1659,16/05/2019,To Credit Sales,0.00,1041.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1660,16/05/2019,To Credit Sales,0.00,330.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1661,16/05/2019,To Credit Sales,0.00,287.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1662,16/05/2019,To Credit Sales,0.00,612.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1663,16/05/2019,To Credit Sales,0.00,445.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1664,16/05/2019,To Credit Sales,0.00,342.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1665,16/05/2019,To Credit Sales,0.00,350.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1666,16/05/2019,To Credit Sales,0.00,485.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1667,16/05/2019,To Credit Sales,0.00,2338.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1668,16/05/2019,To Credit Sales,0.00,384.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1669,16/05/2019,To Credit Sales,0.00,3326.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1670,16/05/2019,To Credit Sales,0.00,332.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1671,16/05/2019,To Credit Sales,0.00,213.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1672,16/05/2019,To Credit Sales,0.00,1154.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1673,16/05/2019,To Credit Sales,0.00,167.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1674,16/05/2019,To Credit Sales,0.00,886.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1675,16/05/2019,To Credit Sales,0.00,429.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1676,16/05/2019,To Credit Sales,0.00,1636.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1677,16/05/2019,To Credit Sales,0.00,1214.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1678,16/05/2019,To Credit Sales,0.00,689.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1679,16/05/2019,To Credit Sales,0.00,1159.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1680,16/05/2019,To Credit Sales,0.00,945.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1681,16/05/2019,To Credit Sales,0.00,591.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1682,16/05/2019,To Credit Sales,0.00,1889.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1683,16/05/2019,To Credit Sales,0.00,145.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1684,16/05/2019,To Credit Sales,0.00,1195.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1685,16/05/2019,To Credit Sales,0.00,174.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1686,16/05/2019,To Credit Sales,0.00,549.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1687,16/05/2019,To Credit Sales,0.00,156.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1688,16/05/2019,To Credit Sales,0.00,944.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1689,16/05/2019,To Credit Sales,0.00,376.00,16/05/2019,A005
9999,CASH SALES A/C,,SI,1690,17/05/2019,To Credit Sales,0.00,507.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1691,17/05/2019,To Credit Sales,0.00,1701.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1692,17/05/2019,To Credit Sales,0.00,1458.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1693,17/05/2019,To Credit Sales,0.00,319.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1694,17/05/2019,To Credit Sales,0.00,1303.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1695,17/05/2019,To Credit Sales,0.00,457.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1696,17/05/2019,To Credit Sales,0.00,1125.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1697,17/05/2019,To Credit Sales,0.00,948.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1698,17/05/2019,To Credit Sales,0.00,378.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1699,17/05/2019,To Credit Sales,0.00,476.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1700,17/05/2019,To Credit Sales,0.00,362.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1701,17/05/2019,To Credit Sales,0.00,214.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1702,17/05/2019,To Credit Sales,0.00,226.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1703,17/05/2019,To Credit Sales,0.00,943.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1704,17/05/2019,To Credit Sales,0.00,2051.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1705,17/05/2019,To Credit Sales,0.00,265.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1706,17/05/2019,To Credit Sales,0.00,3567.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1707,17/05/2019,To Credit Sales,0.00,1728.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1708,17/05/2019,To Credit Sales,0.00,141.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1709,17/05/2019,To Credit Sales,0.00,130.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1710,17/05/2019,To Credit Sales,0.00,360.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1711,17/05/2019,To Credit Sales,0.00,666.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1712,17/05/2019,To Credit Sales,0.00,557.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1713,17/05/2019,To Credit Sales,0.00,896.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1714,17/05/2019,To Credit Sales,0.00,911.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1715,17/05/2019,To Credit Sales,0.00,502.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1716,17/05/2019,To Credit Sales,0.00,126.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1717,17/05/2019,To Credit Sales,0.00,405.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1718,17/05/2019,To Credit Sales,0.00,982.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1719,17/05/2019,To Credit Sales,0.00,840.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1720,17/05/2019,To Credit Sales,0.00,389.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1721,17/05/2019,To Credit Sales,0.00,383.00,17/05/2019,A005
9999,CASH SALES A/C,,SI,1722,18/05/2019,To Credit Sales,0.00,1133.00,18/05/2019,A005
9999,CASH SALES A/C,,SI,1723,18/05/2019,To Credit Sales,0.00,954.00,18/05/2019,A005
9999,CASH SALES A/C,,SI,1724,18/05/2019,To Credit Sales,0.00,852.00,18/05/2019,A005
9999,CASH SALES A/C,,SI,1725,18/05/2019,To Credit Sales,0.00,672.00,18/05/2019,A005
9999,CASH SALES A/C,,SI,1726,18/05/2019,To Credit Sales,0.00,346.00,18/05/2019,A005
9999,CASH SALES A/C,,SI,1727,18/05/2019,To Credit Sales,0.00,1831.00,18/05/2019,A005
9999,CASH SALES A/C,,SI,1728,18/05/2019,To Credit Sales,0.00,517.00,18/05/2019,A005
9999,CASH SALES A/C,,SI,1729,18/05/2019,To Credit Sales,0.00,1588.00,18/05/2019,A005
